visibility,altitude,date,TDB,eclipse_type
not_visible,-0.5952165804773975,1886-09-13,2410162.94075097,Penumbral
visible,17.20357939577718,1887-02-08,2410310.9319657083,Partial
not_visible,-36.50498984458958,1887-08-03,2410487.3672655076,Partial
visible,12.7168712843054,1888-01-28,2410665.4722176283,Total
visible,27.591332588581665,1888-07-23,2410841.739420395,Total
visible,69.62209215416108,1889-01-17,2411019.7289051693,Partial
not_visible,-39.18113999744729,1889-07-12,2411196.370725277,Partial
visible,72.21618637314562,1890-01-06,2411373.7231968716,Penumbral
visible,21.989094021998557,1890-06-03,2411521.7810313418,Penumbral
not_visible,-51.63729406974156,1890-07-02,2411551.089291592,Penumbral
not_visible,-15.6787137396232,1890-11-26,2411698.0651218947,Partial
not_visible,-61.57806618359061,1891-05-23,2411876.2702529696,Total
visible,29.33418871624686,1891-11-16,2412052.513022523,Total
not_visible,-12.546278354476298,1892-05-11,2412230.4536879524,Partial
not_visible,-32.70959150734284,1892-11-04,2412407.15614415,Total
not_visible,-8.012654039772306,1893-04-30,2412584.464528756,Penumbral
not_visible,-25.221030891495957,1893-09-25,2412732.360428541,Penumbral
visible,45.21111075007029,1893-10-25,2412761.802925583,Penumbral
not_visible,-35.346596069983185,1894-03-21,2412909.0975259505,Partial
visible,44.60390553514129,1894-09-15,2413086.688468184,Partial
visible,47.646473252365304,1895-03-11,2413263.65218189,Total
visible,39.14978184017701,1895-09-04,2413440.7478084685,Total
not_visible,-30.590444867351856,1896-02-28,2413618.3233588906,Partial
visible,30.74351156828757,1896-08-23,2413794.789781141,Partial
not_visible,-12.489865710579725,1897-01-18,2413943.3563380246,Penumbral
visible,19.289423620563298,1897-02-17,2413972.9150644806,Penumbral
visible,25.49260131262107,1897-07-14,2414119.712025302,Penumbral
not_visible,-44.86247548353968,1897-08-12,2414149.089295,Penumbral
visible,30.932359076758992,1898-01-08,2414297.5241270964,Partial
not_visible,-35.02879703717032,1898-07-03,2414474.387012646,Partial
visible,22.321174536757884,1898-12-27,2414651.4873904204,Total
not_visible,-52.87571715025602,1899-06-23,2414829.0957285324,Total
visible,42.80522593312837,1899-12-17,2415005.559535316,Partial
visible,22.95559467894866,1900-06-13,2415183.6441656295,Penumbral
visible,16.59172647374005,1900-12-06,2415359.9350489383,Penumbral
not_visible,-58.24804431241282,1901-05-03,2415508.271245048,Penumbral
not_visible,-33.1875267009439,1901-10-27,2415685.13559825,Partial
not_visible,-52.10462747196187,1902-04-22,2415862.2865547654,Total
visible,52.97018512386652,1902-10-17,2416039.752367396,Total
visible,7.92974262159009,1903-04-12,2416216.509005721,Partial
not_visible,-41.38313073940102,1903-10-06,2416394.1371669546,Partial
visible,44.81049640539106,1904-03-02,2416541.626743705,Penumbral
not_visible,-19.94935377855862,1904-03-31,2416571.022538241,Penumbral
not_visible,-49.198515025735944,1904-09-24,2416748.2324467185,Penumbral
not_visible,-33.57886545303123,1905-02-19,2416896.291673634,Partial
visible,31.966639254961574,1905-08-15,2417072.6534386193,Partial
visible,46.65597368485462,1906-02-09,2417250.824257838,Total
not_visible,-34.26286826229616,1906-08-04,2417427.041766271,Total
not_visible,-13.825951345750541,1907-01-29,2417605.0680372724,Partial
visible,27.03913434260145,1907-07-25,2417781.6822441868,Partial
not_visible,-9.311268393712123,1908-01-18,2417959.0566558056,Penumbral
not_visible,-50.37073662999926,1908-06-14,2418107.087855539,Penumbral
not_visible,-32.10549516342867,1908-07-13,2418136.398543116,Penumbral
visible,3.539157450153863,1908-12-07,2418283.4132859097,Penumbral
visible,10.267393743907931,1909-06-04,2418461.5616852846,Total
visible,33.01634911702413,1909-11-27,2418637.8712909883,Total
visible,26.76582623792975,1910-05-24,2418815.732108671,Total
visible,30.276916783409153,1910-11-17,2418992.514478472,Total
visible,27.504087283650716,1911-05-13,2419169.747465431,Penumbral
not_visible,-31.59135335359997,1911-11-06,2419347.150496876,Penumbral
not_visible,-12.496992398227142,1912-04-01,2419494.4265630087,Partial
not_visible,-11.080518134432923,1912-09-26,2419671.9894592743,Partial
not_visible,-11.432867823448106,1913-03-22,2419848.9984642533,Total
not_visible,-24.739991051437258,1913-09-15,2420026.0335393916,Total
visible,50.02153660492039,1914-03-12,2420203.675766019,Partial
not_visible,-38.43888227854493,1914-09-04,2420380.079802222,Partial
visible,67.77015904179956,1915-01-31,2420528.7067506085,Penumbral
not_visible,-40.46213006781289,1915-03-01,2420558.2635389655,Penumbral
not_visible,-29.25343890364082,1915-07-26,2420705.0171183827,Penumbral
not_visible,-24.38282747709918,1915-08-24,2420734.39391767,Penumbral
visible,40.788227999488406,1916-01-20,2420882.860878915,Partial
visible,26.06573700118317,1916-07-15,2421059.6986820875,Partial
visible,50.97728047221007,1917-01-08,2421236.822768636,Total
not_visible,-30.542222701186326,1917-07-04,2421414.402110544,Total
visible,26.988604982639234,1917-12-28,2421590.9072947754,Total
not_visible,-10.083244784034086,1918-06-24,2421768.936134214,Partial
not_visible,-20.689424000433846,1918-12-17,2421945.2958199955,Penumbral
visible,10.470075201520972,1919-05-15,2422093.551368659,Penumbral
visible,22.330300139711095,1919-11-07,2422270.4892002265,Partial
visible,18.615206096868086,1920-05-03,2422447.577168565,Total
not_visible,-27.075445005999246,1920-10-27,2422625.0913960068,Total
visible,23.789290236900175,1921-04-22,2422801.822660304,Total
visible,6.779934696204973,1921-10-16,2422979.4541426487,Partial
not_visible,-4.532183275688031,1922-03-13,2423126.9782946846,Penumbral
not_visible,-32.87931448759647,1922-04-11,2423156.355696108,Penumbral
visible,23.583893835147283,1922-10-06,2423333.5304365815,Penumbral
visible,48.95911704203233,1923-03-03,2423481.647317199,Partial
not_visible,-4.057468908262154,1923-08-26,2423657.9443252557,Partial
not_visible,-37.06514389089627,1924-02-20,2423836.172845223,Total
not_visible,-40.006985181906074,1924-08-14,2424012.3475555615,Total
not_visible,-6.792757557857459,1925-02-08,2424190.4044033526,Partial
not_visible,-21.87705498332299,1925-08-04,2424366.995089659,Partial
not_visible,-7.4228084261981575,1926-01-28,2424544.389164508,Penumbral
not_visible,-32.62151729156429,1926-06-25,2424692.392421758,Penumbral
visible,27.193357998569528,1926-07-25,2424721.708462625,Penumbral
visible,63.79871163296206,1926-12-19,2424868.7639619242,Penumbral
visible,9.265409710855527,1927-06-15,2425046.8504644763,Total
not_visible,-26.852364272038237,1927-12-08,2425223.2327488465,Total
not_visible,-29.3437928483202,1928-06-03,2425401.0068978094,Total
visible,31.97125545272907,1928-11-27,2425577.8762185764,Total
not_visible,-34.346430357365435,1929-05-23,2425755.026187214,Penumbral
visible,27.496056442657448,1929-11-17,2425932.5022077966,Penumbral
visible,38.64191789203301,1930-04-13,2426079.749221277,Partial
not_visible,-35.08188008928205,1930-10-07,2426257.2966315807,Partial
not_visible,-35.53198800551971,1931-04-02,2426434.338819425,Total
not_visible,-32.4733233811914,1931-09-26,2426611.3253198145,Total
not_visible,-18.619153215431542,1932-03-22,2426789.022659919,Partial
not_visible,-23.32792284433692,1932-09-14,2426965.375675229,Partial
not_visible,-12.438588556731293,1933-02-10,2427114.0538703073,Penumbral
visible,38.04034170915918,1933-03-12,2427143.6062556067,Penumbral
not_visible,-49.463430065724594,1933-08-05,2427290.323669742,Penumbral
visible,42.21307797978202,1933-09-04,2427319.7029810296,Penumbral
not_visible,-31.19565231752447,1934-01-30,2427468.1963041713,Partial
not_visible,-27.305178947375403,1934-07-26,2427645.010840757,Partial
not_visible,-26.691804225886937,1935-01-19,2427822.158024544,Total
visible,26.929545115968153,1935-07-16,2427999.708370246,Total
not_visible,-26.277317841495613,1936-01-08,2428176.2569076605,Total
not_visible,-70.8910642748692,1936-07-04,2428354.225948312,Partial
visible,66.17791634214288,1936-12-28,2428530.659112461,Penumbral
visible,13.971747166120245,1937-05-25,2428678.8274561344,Penumbral
visible,38.74290655393383,1937-11-18,2428855.8468101146,Partial
visible,8.908741326307673,1938-05-14,2429032.8638685374,Total
visible,7.301638860970632,1938-11-07,2429210.4351945953,Total
not_visible,-56.742841778951636,1939-05-03,2429387.133116085,Total
visible,51.40889927561821,1939-10-28,2429564.7754837656,Partial
not_visible,-37.31295835339106,1940-03-23,2429712.3251885837,Penumbral
visible,36.94517379431535,1940-04-22,2429741.6850060034,Penumbral
visible,34.474740623379205,1940-10-16,2429918.8342219205,Penumbral
not_visible,-9.14183629990373,1941-03-13,2430066.9970523873,Partial
not_visible,-53.75994189163079,1941-09-05,2430243.241120271,Partial
visible,17.518059933411397,1942-03-03,2430421.515185534,Total
visible,35.512661188892935,1942-08-26,2430597.658613469,Total
visible,59.94242018058469,1943-02-20,2430775.734973955,Partial
not_visible,-49.46901738755351,1943-08-15,2430952.311623161,Partial
visible,65.0413857452049,1944-02-09,2431129.7187002045,Penumbral
visible,26.74973268583156,1944-07-06,2431277.694438345,Penumbral
not_visible,-28.442487102848308,1944-08-04,2431307.0186361554,Penumbral
not_visible,-21.125750525298745,1944-12-29,2431454.1177426595,Penumbral
not_visible,-62.12536821584591,1945-06-25,2431632.13495351,Partial
visible,52.912801526677086,1945-12-19,2431808.5977536123,Total
not_visible,-62.8079763640005,1946-06-14,2431986.2772650733,Total
not_visible,-25.576849626368855,1946-12-08,2432163.2419760027,Total
not_visible,-55.952609850230715,1947-06-03,2432340.302566345,Partial
visible,37.51942799451377,1947-11-28,2432517.8572492343,Penumbral
not_visible,-38.827220413802976,1948-04-23,2432665.068953584,Partial
visible,46.63486998866008,1948-10-18,2432842.608103452,Penumbral
visible,38.66976694941699,1949-04-13,2433019.674583374,Total
visible,46.28421856780614,1949-10-07,2433196.6228392655,Total
not_visible,-29.53446115034619,1950-04-02,2433374.364266387,Total
visible,49.4291088240437,1950-09-26,2433550.6785856015,Total
not_visible,-11.767119599314325,1951-02-21,2433699.3955990835,Penumbral
visible,2.301225753611225,1951-03-23,2433728.942715768,Penumbral
visible,27.913148989309004,1951-08-17,2433875.6351792435,Penumbral
not_visible,-20.642805488735302,1951-09-15,2433905.0187900993,Penumbral
visible,25.511823525892957,1952-02-11,2434053.527627433,Partial
not_visible,-48.52072402273796,1952-08-05,2434230.3249281175,Partial
visible,17.77398709902416,1953-01-29,2434407.4915211108,Total
not_visible,-28.03585734939649,1953-07-26,2434585.0146863987,Total
visible,50.71341835026662,1954-01-19,2434761.6057867003,Total
not_visible,-0.43193779249914954,1954-07-16,2434939.5144640733,Partial
not_visible,-3.149374559671967,1955-01-08,2435116.0231293617,Penumbral
not_visible,-54.59591451767297,1955-06-05,2435264.099554515,Penumbral
not_visible,-27.679648366106647,1955-11-29,2435441.2083150144,Partial
not_visible,-64.42453731749411,1956-05-24,2435618.147106276,Partial
visible,55.13757658384035,1956-11-18,2435795.783499732,Total
not_visible,-16.67071986929399,1957-05-13,2435972.438500822,Total
not_visible,-26.32031274607187,1957-11-07,2436150.102413379,Total
visible,39.712276825366025,1958-04-04,2436297.6668044603,Penumbral
not_visible,-25.289139239295952,1958-05-03,2436327.009357755,Partial
not_visible,-35.567949925951766,1958-10-27,2436504.144320191,Penumbral
not_visible,-33.307350633460146,1959-03-24,2436652.3416130426,Partial
visible,22.52134531907381,1959-09-17,2436828.544152948,Penumbral
visible,29.928919407219528,1960-03-13,2437006.853000483,Total
not_visible,-10.295802952461315,1960-09-05,2437182.9734911215,Total
not_visible,-20.85244186817804,1961-03-02,2437361.061555465,Partial
visible,31.47525229969297,1961-08-26,2437537.6311296676,Partial
not_visible,-12.833188920557342,1962-02-19,2437715.0442279903,Penumbral
not_visible,-23.51764303500372,1962-07-17,2437862.996379665,Penumbral
not_visible,-45.05266405826905,1962-08-15,2437892.331585119,Penumbral
visible,15.62171137367352,1963-01-09,2438039.472003213,Penumbral
not_visible,-25.809395586233236,1963-07-06,2438217.418718109,Partial
visible,12.197742777463647,1963-12-30,2438393.963473404,Total
visible,5.26544950852043,1964-06-25,2438571.54639045,Total
visible,56.46086030818249,1964-12-19,2438748.6096338914,Total
visible,11.17548591655713,1965-06-14,2438925.5759818796,Partial
not_visible,-26.15886090925501,1965-12-08,2439103.2156211897,Penumbral
not_visible,-30.016357761651317,1966-05-04,2439250.383398459,Penumbral
visible,12.713944106638937,1966-10-29,2439427.9256154154,Penumbral
not_visible,-22.5506470854313,1967-04-24,2439605.0048905425,Total
visible,10.12897817075577,1967-10-18,2439781.9276218787,Total
visible,39.02416525087664,1968-04-13,2439959.6999927023,Total
not_visible,-8.235066009121475,1968-10-06,2440135.9878841694,Total
not_visible,-49.988334803650076,1969-04-02,2440314.2729570805,Penumbral
not_visible,-6.041590298437211,1969-08-27,2440460.950188611,Penumbral
not_visible,-27.905015542021594,1969-09-25,2440490.340469912,Penumbral
visible,36.876856050999166,1970-02-21,2440638.854660538,Partial
visible,29.54543355717684,1970-08-17,2440815.64172505,Partial
visible,47.11326334452,1971-02-10,2440992.823145438,Total
not_visible,-48.56112752648881,1971-08-06,2441170.3221127233,Total
visible,13.19581496161602,1972-01-30,2441346.9542141464,Total
visible,21.987911725740553,1972-07-26,2441524.8030080576,Partial
not_visible,-7.197999298595741,1973-01-18,2441701.387456734,Penumbral
not_visible,-39.970856076450836,1973-06-15,2441849.368519952,Penumbral
not_visible,-20.900555259022607,1973-07-15,2441878.9855963006,Penumbral
visible,47.45145757635432,1973-12-10,2442026.572971674,Partial
not_visible,-22.605555836147627,1974-06-04,2442203.428264793,Partial
not_visible,-24.913323617090438,1974-11-29,2442381.134787282,Total
visible,26.48684979836051,1975-05-25,2442557.742192077,Total
visible,7.979941496016741,1975-11-18,2442735.4334638016,Total
not_visible,-45.543343879660114,1976-05-13,2442912.329936802,Partial
visible,12.849312100356789,1976-11-06,2443089.459705892,Penumbral
visible,41.14536640909495,1977-04-04,2443237.6798889926,Partial
visible,26.19191517032151,1977-09-27,2443413.8542418084,Penumbral
not_visible,-50.521948932315524,1978-03-24,2443592.182743158,Total
not_visible,-41.895930841422846,1978-09-16,2443768.295133302,Total
not_visible,-20.416019015544443,1979-03-13,2443946.381137241,Partial
not_visible,-5.409052283505141,1979-09-06,2444122.954869884,Total
not_visible,-21.15772660093085,1980-03-01,2444300.3653056794,Penumbral
not_visible,-54.95001763864533,1980-07-27,2444448.2978787986,Penumbral
visible,33.05661413486129,1980-08-26,2444477.646754427,Penumbral
visible,48.448264070555744,1981-01-20,2444624.8269317537,Penumbral
visible,27.801792303295507,1981-07-17,2444802.6997543187,Partial
not_visible,-16.727007646103807,1982-01-09,2444979.33104662,Total
visible,16.694557935211343,1982-07-06,2445156.8137188517,Total
visible,8.720127651569031,1982-12-30,2445333.9788911813,Total
visible,8.79217888915977,1983-06-25,2445510.849416229,Partial
visible,47.95265768691044,1983-12-20,2445688.5763357966,Penumbral
visible,30.481545775696105,1984-05-15,2445835.695161984,Penumbral
not_visible,-55.61282575769563,1984-06-13,2445865.101813619,Penumbral
not_visible,-31.666655210197103,1984-11-08,2446013.247314047,Penumbral
not_visible,-44.074715429102916,1985-05-04,2446190.3314532316,Total
not_visible,-35.191575555635005,1985-10-28,2446367.2383787245,Total
not_visible,-30.0170366803951,1986-04-24,2446545.030186973,Total
not_visible,-28.81097791209916,1986-10-17,2446721.304775187,Total
visible,26.892823766847467,1987-04-14,2446899.5970736276,Penumbral
visible,53.68670622569204,1987-10-07,2447075.6683779797,Penumbral
not_visible,-40.870642911385175,1988-03-03,2447224.176161597,Partial
not_visible,-8.984957272157725,1988-08-27,2447400.9621347478,Partial
not_visible,-34.56628448172983,1989-02-20,2447578.150197359,Total
visible,28.9269348711436,1989-08-17,2447755.631317206,Total
not_visible,-29.112549639047952,1990-02-09,2447932.300007283,Total
not_visible,-46.76015047111502,1990-08-06,2448110.0925210924,Partial
visible,63.20369203659459,1991-01-30,2448286.7497237013,Penumbral
visible,19.43945535176298,1991-06-27,2448434.6358765787,Penumbral
not_visible,-63.673443218501845,1991-07-26,2448464.2560952795,Penumbral
visible,18.52557612525309,1991-12-21,2448611.940262642,Partial
visible,24.552470940382296,1992-06-15,2448788.7068924922,Partial
visible,24.177442586897097,1992-12-09,2448966.4896217394,Total
not_visible,-38.65818191398925,1993-06-04,2449143.0426468956,Total
visible,60.433841405376754,1993-11-29,2449320.768804383,Total
visible,25.39633396732467,1994-05-25,2449497.6467431444,Partial
visible,54.96524725415544,1994-11-18,2449674.781159909,Penumbral
not_visible,-23.500347726133555,1995-04-15,2449823.0132256174,Partial
not_visible,-42.29755914787889,1995-10-08,2449999.17025786,Penumbral
visible,8.384735683408016,1996-04-04,2450177.50748065,Total
visible,43.02610647792578,1996-09-27,2450353.6217994806,Total
visible,47.330793823127394,1997-03-24,2450531.694754193,Partial
not_visible,-44.727349121905604,1997-09-16,2450708.2831072384,Total
visible,51.288151985380935,1998-03-13,2450885.6813311405,Penumbral
visible,22.901757829542362,1998-08-08,2451033.60131603,Penumbral
not_visible,-8.578814214710519,1998-09-06,2451062.9660915863,Penumbral
not_visible,-32.465900420585186,1999-01-31,2451210.179545865,Penumbral
not_visible,-18.564224194939033,1999-07-28,2451387.982465195,Partial
visible,68.08088211581871,2000-01-21,2451564.6976037454,Total
not_visible,-46.77818372645472,2000-07-16,2451742.0809908044,Total
not_visible,-13.050114763705123,2001-01-09,2451919.3483554535,Total
not_visible,-59.03765294444999,2001-07-05,2452096.1224742504,Partial
visible,19.87377366768174,2001-12-30,2452273.9377466147,Penumbral
not_visible,-26.637583687768384,2002-05-26,2452421.003068129,Penumbral
not_visible,-33.439482946229674,2002-06-24,2452450.394572496,Penumbral
visible,45.79834929740538,2002-11-20,2452598.574761115,Penumbral
visible,27.42267343166191,2003-05-16,2452775.6536128623,Total
visible,39.576694204181194,2003-11-09,2452952.555279154,Total
not_visible,-38.21605450511534,2004-05-04,2453130.35504677,Total
visible,55.16638213125721,2004-10-28,2453306.6285906737,Total
visible,0.5185291105092494,2005-04-24,2453484.913804704,Penumbral
not_visible,-9.629791532538153,2005-10-17,2453661.0030693905,Partial
visible,8.805235868380242,2006-03-14,2453809.4920553435,Penumbral
not_visible,-48.04440271487826,2006-09-07,2453986.2863924173,Partial
visible,5.954191478586111,2007-03-03,2454163.473580066,Total
not_visible,-3.6436692727712305,2007-08-28,2454340.9433535696,Total
visible,51.579473368631724,2008-02-21,2454517.643834098,Total
not_visible,-29.794505960618025,2008-08-16,2454695.3827585615,Partial
not_visible,-26.47162883723762,2009-02-09,2454872.11064529,Penumbral
not_visible,-1.8501051363314964,2009-07-07,2455019.9025746286,Penumbral
visible,6.625893397979463,2009-08-06,2455049.527949046,Penumbral
not_visible,-18.24009102735095,2009-12-31,2455197.308155738,Partial
not_visible,-23.378005092724546,2010-06-26,2455373.9857930313,Partial
visible,43.89146632115963,2010-12-21,2455551.845867432,Total
not_visible,-46.23776912392792,2011-06-15,2455728.342847693,Total
not_visible,-20.050539759413766,2011-12-10,2455906.1061959616,Total
not_visible,-16.496925302676008,2012-06-04,2456082.9613291407,Partial
not_visible,-22.448441895953806,2012-11-28,2456260.107007576,Penumbral
not_visible,-41.1048830241108,2013-04-25,2456408.339299077,Partial
visible,28.132769351685543,2013-05-25,2456437.67436341,Penumbral
visible,19.567692028078724,2013-10-18,2456584.4940168955,Penumbral
visible,25.039951531038305,2014-04-15,2456762.8241458703,Total
visible,0.955417190687781,2014-10-08,2456938.955352494,Total
not_visible,-15.799645436221887,2015-04-04,2457117.000948041,Total
visible,41.56439594507511,2015-09-28,2457293.616848416,Total
not_visible,-9.30757840642494,2016-03-23,2457470.99190923,Penumbral
visible,5.45187073845364,2016-08-18,2457618.905327163,Penumbral
not_visible,-44.223278213532915,2016-09-16,2457648.2884958317,Penumbral
visible,25.454387857849362,2017-02-11,2457795.531266195,Penumbral
not_visible,-59.86172797504367,2017-08-07,2457973.2650067224,Partial
not_visible,-14.084612052694084,2018-01-31,2458150.0631824126,Total
not_visible,-43.078983669098704,2018-07-27,2458327.3492223974,Total
visible,69.23895737726082,2019-01-21,2458504.717659786,Total
not_visible,-31.890462256333116,2019-07-16,2458681.397150489,Partial
not_visible,-20.766319456597166,2020-01-10,2458859.2994114556,Penumbral
not_visible,-53.669889084852585,2020-06-05,2459006.309873511,Penumbral
visible,23.962763509678894,2020-07-05,2459035.688319239,Penumbral
visible,24.236804934965853,2020-11-30,2459183.905557514,Penumbral
not_visible,-18.91967334061838,2021-05-26,2459360.972122096,Total
visible,30.151051814135023,2021-11-19,2459537.877824527,Partial
visible,28.338282254104875,2022-05-16,2459715.6754658776,Total
visible,6.342483344771382,2022-11-08,2459891.958568556,Total
not_visible,-65.9413748991293,2023-05-05,2460070.2250319608,Penumbral
not_visible,-16.830830222270833,2023-10-28,2460246.343932608,Partial
visible,38.14043112631507,2024-03-25,2460394.8013727283,Penumbral
visible,36.9815219161385,2024-09-18,2460571.6148649794,Partial
visible,43.58802586638425,2025-03-14,2460748.791609482,Total
not_visible,-51.832604999630206,2025-09-07,2460926.2589932913,Total
not_visible,-1.731896347264363,2026-03-03,2461102.982533421,Total
visible,38.243801641529025,2026-08-28,2461280.676420632,Partial
visible,6.30066216649316,2027-02-20,2461457.4681046456,Penumbral
not_visible,-67.88019401046917,2027-07-18,2461605.169545518,Penumbral
visible,27.537609606976794,2027-08-17,2461634.8020419744,Penumbral
visible,68.51045652592309,2028-01-12,2461782.676528653,Partial
not_visible,-66.4665803387647,2028-07-06,2461959.2645336287,Partial
not_visible,-26.795819413600658,2028-12-31,2462137.2036278527,Total
visible,21.19243264871205,2029-06-26,2462313.6412138804,Total
visible,11.756112878920513,2029-12-20,2462491.446645219,Total
not_visible,-63.19318409433506,2030-06-15,2462668.273986447,Partial
visible,9.407088296285064,2030-12-09,2462845.436684396,Penumbral
visible,28.919099588256355,2031-05-07,2462993.6611106046,Penumbral
not_visible,-23.561485234023845,2031-06-05,2463022.989767924,Penumbral
visible,41.34663735757837,2031-10-30,2463169.8241076767,Penumbral
not_visible,-55.87996254388457,2032-04-25,2463348.1352884537,Total
not_visible,-30.181740741879008,2032-10-18,2463524.294202346,Total
not_visible,-47.23506228393836,2033-04-14,2463702.3012711476,Total
visible,0.6958226028574973,2033-10-08,2463878.9558017603,Total
not_visible,-44.91529799998512,2034-04-03,2464056.2965130867,Penumbral
visible,40.92400920272853,2034-09-28,2464233.616385083,Partial
visible,28.454418283956556,2035-02-22,2464380.879279677,Penumbral
visible,14.587678449802892,2035-08-19,2464558.5501543344,Partial
not_visible,-2.8611486552217715,2036-02-11,2464735.4257504432,Total
visible,24.781150785902916,2036-08-07,2464912.6198060527,Total
not_visible,-17.954893278666557,2037-01-31,2465090.0844615246,Total
visible,27.50836468123503,2037-07-27,2465266.6735202107,Partial
visible,63.55284583004784,2038-01-21,2465444.6596086095,Penumbral
visible,18.931726924034223,2038-06-17,2465591.614590261,Penumbral
not_visible,-21.15285469400086,2038-07-16,2465620.983270236,Penumbral
not_visible,-26.874872741779132,2038-12-11,2465769.239571535,Penumbral
not_visible,-59.59152471274936,2039-06-06,2465946.2877806327,Partial
not_visible,-28.75699178628663,2039-11-30,2466123.205854906,Partial
not_visible,-24.253397594132515,2040-05-26,2466300.9905128772,Total
not_visible,-22.05120201216227,2040-11-18,2466477.2948970026,Total
visible,5.120516286805726,2041-05-16,2466655.52987102,Partial
visible,66.37763251213777,2041-11-08,2466831.6910052653,Partial
not_visible,-41.630799807935304,2042-04-05,2466980.1042925096,Penumbral
visible,0.8862190195001167,2042-09-29,2467156.948446215,Partial
not_visible,-22.128990142387668,2042-10-28,2467186.315611474,Penumbral
not_visible,-38.61969776125257,2043-03-25,2467334.105583947,Total
visible,30.003036557494863,2043-09-19,2467511.5776436487,Total
not_visible,-35.695182263499206,2044-03-13,2467688.3184196795,Total
not_visible,-9.285572584864054,2044-09-07,2467865.972717008,Total
visible,39.92158912757576,2045-03-03,2468042.8218007046,Penumbral
not_visible,-39.27012559530442,2045-08-27,2468220.0797100347,Penumbral
not_visible,-6.966155518707412,2046-01-22,2468368.043471517,Partial
visible,5.496205328474142,2046-07-18,2468544.5458803107,Partial
visible,39.56405550229428,2047-01-12,2468722.559873546,Total
not_visible,-10.606450213758611,2047-07-07,2468898.9414805337,Total
visible,59.744947018990274,2048-01-01,2469076.787423764,Total
visible,13.330975261812396,2048-06-26,2469253.5850349455,Partial
visible,62.93407127661314,2048-12-20,2469430.769287181,Penumbral
not_visible,-20.227461753641233,2049-05-17,2469578.976816182,Penumbral
not_visible,-56.3508157030407,2049-06-15,2469608.301503223,Penumbral
not_visible,-30.795309271955063,2049-11-09,2469755.1612170073,Penumbral
not_visible,-16.17460208647594,2050-05-06,2469933.4388950337,Total
visible,57.82084655669182,2050-10-30,2470109.6401083814,Total
visible,23.817609890581796,2051-04-26,2470287.5947450534,Total
not_visible,-29.77817531641768,2051-10-19,2470464.299863778,Total
visible,27.389858687998675,2052-04-14,2470641.5958859604,Penumbral
visible,2.616436969525776,2052-10-08,2470818.948573901,Partial
not_visible,-44.785823935822926,2053-03-04,2470966.22369921,Penumbral
visible,23.92167937781825,2053-08-29,2471143.8373623495,Penumbral
visible,51.32394523898675,2054-02-22,2471320.785712392,Total
visible,8.06346516193707,2054-08-18,2471497.893390935,Total
visible,3.2535924849571094,2055-02-11,2471675.4487983054,Total
not_visible,-9.683798885725023,2055-08-07,2471851.953662637,Partial
not_visible,-2.364377868345257,2056-02-01,2472030.0181122813,Penumbral
not_visible,-4.711294585477181,2056-06-27,2472176.91884601,Penumbral
not_visible,-61.327231756878405,2056-07-26,2472206.2801311067,Penumbral
visible,45.8612438641508,2056-12-22,2472354.575627143,Penumbral
visible,16.22204507008069,2057-06-17,2472531.6016045613,Partial
visible,36.496809699276824,2057-12-11,2472708.537225209,Partial
not_visible,-56.439176719833114,2058-06-06,2472886.302624507,Total
visible,62.73008495771248,2058-11-30,2473062.6363058994,Total
visible,13.465041403373995,2059-05-27,2473240.8302411656,Partial
not_visible,-11.223920958254412,2059-11-19,2473417.0427538175,Partial
not_visible,-22.621292616371758,2060-04-15,2473565.400730012,Penumbral
not_visible,-36.06002304869223,2060-10-09,2473742.2871643538,Penumbral
visible,65.83459689857094,2060-11-08,2473771.6695803707,Penumbral
not_visible,-17.498548452962623,2061-04-04,2473919.4125398626,Total
visible,14.030486550670675,2061-09-29,2474096.90152499,Total
visible,41.746569345473425,2062-03-25,2474273.648482235,Total
not_visible,-44.904435191515915,2062-09-18,2474451.273614016,Total
not_visible,-46.375284490707884,2063-03-14,2474628.1706891516,Partial
not_visible,-28.875526664422758,2063-09-07,2474805.3619128666,Penumbral
not_visible,-4.693547198689882,2064-02-02,2474953.408984328,Partial
visible,17.509082788493895,2064-07-28,2475129.828318347,Partial
visible,25.27186137653275,2065-01-22,2475307.915940483,Total
not_visible,-68.70236243848487,2065-07-17,2475484.2421235167,Total
not_visible,-22.646004715743835,2066-01-11,2475662.1283058007,Total
visible,0.8993016634257828,2066-07-07,2475838.8961587083,Partial
not_visible,-18.907785580945983,2066-12-31,2476016.104260842,Penumbral
not_visible,-59.50205966718763,2067-05-28,2476164.2889560363,Penumbral
visible,18.42056050041097,2067-06-27,2476193.6118555106,Penumbral
visible,27.742150482901238,2067-11-21,2476340.503246846,Penumbral
visible,27.498129760644588,2068-05-17,2476518.737684596,Partial
not_visible,-1.226225985087104,2068-11-09,2476694.9909537425,Total
visible,7.043359482012505,2069-05-06,2476872.8818872133,Total
visible,58.70643667723818,2069-10-30,2477049.6493543517,Total
visible,8.3667890876909,2070-04-25,2477226.889849095,Penumbral
not_visible,-32.85241967704775,2070-10-19,2477404.2855421067,Partial
visible,26.2954010613426,2071-03-16,2477551.563282906,Penumbral
not_visible,-46.58935994509787,2071-09-09,2477729.128916974,Penumbral
not_visible,-38.39958069244267,2072-03-04,2477906.141036077,Total
not_visible,-56.527810011848224,2072-08-28,2478083.1706074,Total
